song_id,artist_id
6UBRQrLWzatemKX8XRwnoY,6Xhhpra0X0hpvC3yZaQ0Du
6Md8GYErCscfhqEMhOGlCk,1Wt63OMKtv6v2ivHuQLm2C
1ILnYWqelCD89akAEHIqOh,73jBynjsVtofjRpdpRAJGk
1ILnYWqelCD89akAEHIqOh,1Wt63OMKtv6v2ivHuQLm2C
1w3SjdTuk8vRVIXBLc1CUC,1Wt63OMKtv6v2ivHuQLm2C
0YATgHq38ujjZXLD3erKNQ,1Wt63OMKtv6v2ivHuQLm2C
0AZPbbq8gBN23kauYMeM0e,1Wt63OMKtv6v2ivHuQLm2C
4AZ4FtoAJS4dJoWdHWOq18,1Wt63OMKtv6v2ivHuQLm2C
4AZ4FtoAJS4dJoWdHWOq18,4cGVzbUeWqp8oWEnwdLRZh
08iGSwZHqEzInZcbZ3XKSX,1Wt63OMKtv6v2ivHuQLm2C
08iGSwZHqEzInZcbZ3XKSX,4cGVzbUeWqp8oWEnwdLRZh
4RiqNlLOn5i4V1ALid9VP4,1Wt63OMKtv6v2ivHuQLm2C
7mLKQPBTdf5CKXrMD3i9i9,1Wt63OMKtv6v2ivHuQLm2C
6zaoHXKJLw21rBbafROFwG,1Wt63OMKtv6v2ivHuQLm2C
6zaoHXKJLw21rBbafROFwG,27Z5l2Kfy1IaYZMg5INWqO
5tXijTXpzvTKdMNME21vlG,1Wt63OMKtv6v2ivHuQLm2C
0lYS6EbHNyCCWhNPPxuT6i,1Wt63OMKtv6v2ivHuQLm2C
0lYS6EbHNyCCWhNPPxuT6i,2ApjOdcW0b9j6gEIHXBhsW
7E8ZsR0aK0Soha7o1FnKHn,1Wt63OMKtv6v2ivHuQLm2C
1Ec4n2jOh1VYdNl01pCHr4,1Wt63OMKtv6v2ivHuQLm2C
1JiYchYMUbbWhzVS0RFJv6,1Wt63OMKtv6v2ivHuQLm2C
1JiYchYMUbbWhzVS0RFJv6,5hnFqGY2kc233cXstqrGev
2nvavxKjrM7AW9i9n56lzv,1Wt63OMKtv6v2ivHuQLm2C
1CkQHNwAlKtFYMbikCgR1P,1Wt63OMKtv6v2ivHuQLm2C
5hZ0zfLKexYet8oxgczhcC,1Wt63OMKtv6v2ivHuQLm2C
0MUD90Snw1kIq5pU4ooSeD,1Wt63OMKtv6v2ivHuQLm2C
0MUD90Snw1kIq5pU4ooSeD,0xMCuSqF7uPefaatWnEx7F
4Moj0vTJvNXnqTlZVtHaTy,1Wt63OMKtv6v2ivHuQLm2C
73XIAIQr6ifAqzyIDa4pV7,1Wt63OMKtv6v2ivHuQLm2C
73XIAIQr6ifAqzyIDa4pV7,7iajTuviby3038TmfrpvZ3
1LSPQOsI9FkCfqazm8spl8,1Wt63OMKtv6v2ivHuQLm2C
1LSPQOsI9FkCfqazm8spl8,7sfuomvDmUbPRxzAQTRH1u
3g3XJA0QdfwjiCBYhDPOTF,0A7d0PJxaLO7CGI94ht6PX
4IO7PP3b6sRhsJVrj8u4IK,0A7d0PJxaLO7CGI94ht6PX
4S1yCE39l3p9mvQT7oXAeh,0A7d0PJxaLO7CGI94ht6PX
2LZyEVdlEcnFcLMEJ4SCCd,0A7d0PJxaLO7CGI94ht6PX
7uIZmJrIANd8vjvFl06A7M,0A7d0PJxaLO7CGI94ht6PX
7aWLucIS08WUso3EfsqnZC,0A7d0PJxaLO7CGI94ht6PX
29D6qw7B4I5h9IemDdeoTZ,2rTo8KIkBTFjQS7VvaKYQ4
29D6qw7B4I5h9IemDdeoTZ,6UOk7DmvqlzWmo6gjhZvn6
0ZMTslSR9ktXlBVOIXXoI8,6UOk7DmvqlzWmo6gjhZvn6
0ZMTslSR9ktXlBVOIXXoI8,5nd7jnne7zbsV2J5jBKNOY
4i5TdB9PbLEO5wgIrjyg9T,6UOk7DmvqlzWmo6gjhZvn6
4i5TdB9PbLEO5wgIrjyg9T,1Wt63OMKtv6v2ivHuQLm2C
4i5TdB9PbLEO5wgIrjyg9T,0l6LU5NRvLTVeRDJZznwLX
2pbjOzwEgkiZnbHuylmXum,6UOk7DmvqlzWmo6gjhZvn6
2pbjOzwEgkiZnbHuylmXum,7momuad2Twkv5O7MY3dODa
31gy6l39adSklojfefXZCB,7g7uwd4PAs7J3PgiKUx47q
31gy6l39adSklojfefXZCB,6UOk7DmvqlzWmo6gjhZvn6
6nu1jhSY2ti1dOYCFgsjLc,1sKIizVYeHkGy7Tjmn9QRj
6nu1jhSY2ti1dOYCFgsjLc,6UOk7DmvqlzWmo6gjhZvn6
06GZcC6Z0xLglfG5N3vP9r,6UOk7DmvqlzWmo6gjhZvn6
06GZcC6Z0xLglfG5N3vP9r,1BpCQRsYuiRg1TXKR2SQe1
0cLcrDXPAQ7JDZ6CsNXLhF,35HMF6Y8dSzNfeJs3X65fw
0cLcrDXPAQ7JDZ6CsNXLhF,6UOk7DmvqlzWmo6gjhZvn6
0cLcrDXPAQ7JDZ6CsNXLhF,49CE2ffZ6Z3zeYSDauSKck
75hlXBtKOaV0GssyMaROgw,6UOk7DmvqlzWmo6gjhZvn6
75hlXBtKOaV0GssyMaROgw,1x0ScxgiyFRQDKT4VwcLHa
7c9YtdfJjz6pCQWrrWb8Gn,6UOk7DmvqlzWmo6gjhZvn6
7c9YtdfJjz6pCQWrrWb8Gn,4KvRH69whFDlnlkk39c1Hh
53UJc38EHLHscfz8iBxgGn,6UOk7DmvqlzWmo6gjhZvn6
53UJc38EHLHscfz8iBxgGn,0BtiMLqwAvO3yHcPh5BWCS
53UJc38EHLHscfz8iBxgGn,5W8ur0q0526Cj59h4qbmjl
2DQ71bGa8yltcfNX2jtQO0,6UOk7DmvqlzWmo6gjhZvn6
2DQ71bGa8yltcfNX2jtQO0,7iajTuviby3038TmfrpvZ3
2DQ71bGa8yltcfNX2jtQO0,6CVjs7KznQ47r8xZwPtZsO
0vqePb5wH89LX8AopcptZk,6UOk7DmvqlzWmo6gjhZvn6
0WgTsrXmzSihOCRoRS5Bn6,6UOk7DmvqlzWmo6gjhZvn6
0WgTsrXmzSihOCRoRS5Bn6,17esEoE9uEHFKuzkar2UL0
0WgTsrXmzSihOCRoRS5Bn6,7IFPeV5Ew63S7Hid0AjNgK
16MDhqsXhO0ECKRhpzV7QW,6UOk7DmvqlzWmo6gjhZvn6
16MDhqsXhO0ECKRhpzV7QW,37awA8DFCAnCCL7aqYbDnD
16MDhqsXhO0ECKRhpzV7QW,6kK6lCbJfPgDH6plFWQQID
2iie4XaKVkfvXXeZtoktTz,6UOk7DmvqlzWmo6gjhZvn6
2iie4XaKVkfvXXeZtoktTz,1rpLzYzfrueWdkpcIunZQl
2iie4XaKVkfvXXeZtoktTz,1Wt63OMKtv6v2ivHuQLm2C
6KKaf1IJOw4BiPnxbTLul0,6UOk7DmvqlzWmo6gjhZvn6
6KKaf1IJOw4BiPnxbTLul0,5DzNxD4vwCDEIa20oEzB9l
6KKaf1IJOw4BiPnxbTLul0,3vH8Rv37KXuUZzSHICjTnm
15OzE1VcJVTq4KF48nbIuQ,12A83CWwFiyXy90ScLWPIe
15OzE1VcJVTq4KF48nbIuQ,7tUuueEA6DzbvvHmDy79Ow
15OzE1VcJVTq4KF48nbIuQ,6UOk7DmvqlzWmo6gjhZvn6
3231ZTzAj3VxlKo2Rzjxsr,1rpLzYzfrueWdkpcIunZQl
3231ZTzAj3VxlKo2Rzjxsr,1Wt63OMKtv6v2ivHuQLm2C
3231ZTzAj3VxlKo2Rzjxsr,6UOk7DmvqlzWmo6gjhZvn6
1ILd8VjhR9VV89Z5i8RAuO,6UOk7DmvqlzWmo6gjhZvn6
1ILd8VjhR9VV89Z5i8RAuO,1wuQQfTDZhgNb4GJyhThUs
6AsthfXuyR0Ue12N7iFLCR,6UOk7DmvqlzWmo6gjhZvn6
6AsthfXuyR0Ue12N7iFLCR,76TM3QXivQvlLmZxdYxMZr
13mS26sOAVYfngzLevsf82,1rpLzYzfrueWdkpcIunZQl
13mS26sOAVYfngzLevsf82,1Wt63OMKtv6v2ivHuQLm2C
13mS26sOAVYfngzLevsf82,6UOk7DmvqlzWmo6gjhZvn6
6xiLSzHJWrt4YHfeQL4GOX,6UOk7DmvqlzWmo6gjhZvn6
6xiLSzHJWrt4YHfeQL4GOX,1rpLzYzfrueWdkpcIunZQl
6xiLSzHJWrt4YHfeQL4GOX,1Wt63OMKtv6v2ivHuQLm2C
0qIA3ClY3kdGUtRFRgGagQ,6UOk7DmvqlzWmo6gjhZvn6
0qIA3ClY3kdGUtRFRgGagQ,7IFPeV5Ew63S7Hid0AjNgK
0qIA3ClY3kdGUtRFRgGagQ,3vH8Rv37KXuUZzSHICjTnm
1FNIk8dpskFraOTF32OSQU,6UOk7DmvqlzWmo6gjhZvn6
1FNIk8dpskFraOTF32OSQU,2aYw1VignY89UokpxjuibF
4NdzfmQ9viVP5ZkDhSO4DJ,1Wt63OMKtv6v2ivHuQLm2C
4NdzfmQ9viVP5ZkDhSO4DJ,6UOk7DmvqlzWmo6gjhZvn6
4NdzfmQ9viVP5ZkDhSO4DJ,1rpLzYzfrueWdkpcIunZQl
6BzLLaLhpl7eSSDrZAyM4E,6UOk7DmvqlzWmo6gjhZvn6
7lbZP1s3x8hvjQDXK20mMQ,1Wt63OMKtv6v2ivHuQLm2C
7lbZP1s3x8hvjQDXK20mMQ,6UOk7DmvqlzWmo6gjhZvn6
7lbZP1s3x8hvjQDXK20mMQ,1rpLzYzfrueWdkpcIunZQl
2aTeWU9c4zvgtFcbTwnvUx,1UtBjqMZBAmqIPlDrKu7Tr
2aTeWU9c4zvgtFcbTwnvUx,3n1yZfKIQhSaPjF1LZBhxy
2aTeWU9c4zvgtFcbTwnvUx,6UOk7DmvqlzWmo6gjhZvn6
7xLd5A1Lfgd0QcxJrEFAeh,6UOk7DmvqlzWmo6gjhZvn6
7xLd5A1Lfgd0QcxJrEFAeh,2FpmZwomIGHEVAICcfIg5T
5SGi0bfxZAhJgcbI12skmy,2gZzTzeACSwFqkMroVxmnm
5SGi0bfxZAhJgcbI12skmy,6g7nQh1zK0QGZVphaMCGWj
5SGi0bfxZAhJgcbI12skmy,6UOk7DmvqlzWmo6gjhZvn6
5qLFZfNAALRydkquo8eHDy,6UOk7DmvqlzWmo6gjhZvn6
1kbzKOe699tz9lmxudQzDP,1Wt63OMKtv6v2ivHuQLm2C
1kbzKOe699tz9lmxudQzDP,6UOk7DmvqlzWmo6gjhZvn6
1kbzKOe699tz9lmxudQzDP,1rpLzYzfrueWdkpcIunZQl
5XJq7JAocBBmOtzY4GNqx3,5nd7jnne7zbsV2J5jBKNOY
5XJq7JAocBBmOtzY4GNqx3,6g7nQh1zK0QGZVphaMCGWj
5XJq7JAocBBmOtzY4GNqx3,6UOk7DmvqlzWmo6gjhZvn6
7mhV3SVl1tjueOwXhprTfs,3gk0OYeLFWYupGFRHqLSR7
7mhV3SVl1tjueOwXhprTfs,7bNqXqIrIfwJnipx7oGeU4
7mhV3SVl1tjueOwXhprTfs,6UOk7DmvqlzWmo6gjhZvn6
7wSxGIludeOatyvKPnvbxo,6UOk7DmvqlzWmo6gjhZvn6
7wSxGIludeOatyvKPnvbxo,1x0ScxgiyFRQDKT4VwcLHa
4D9wSm6u5nFWyXuioMpsYK,6UOk7DmvqlzWmo6gjhZvn6
4D9wSm6u5nFWyXuioMpsYK,5zXPv1332E2IWXvjotBr09
23qkQHOsH8NYFcj4KKurdY,6UOk7DmvqlzWmo6gjhZvn6
6fkTJcKLbtYXqb1lMla9Gh,6UOk7DmvqlzWmo6gjhZvn6
6fkTJcKLbtYXqb1lMla9Gh,4Mtu6SsfyJ5yxKeyzpeWSw
59mZxppvpcrvGKmlDxHC1R,1Wt63OMKtv6v2ivHuQLm2C
59mZxppvpcrvGKmlDxHC1R,6UOk7DmvqlzWmo6gjhZvn6
59mZxppvpcrvGKmlDxHC1R,1rpLzYzfrueWdkpcIunZQl
5JUsWZURt8kVYqaLFmEKRg,6UOk7DmvqlzWmo6gjhZvn6
5JUsWZURt8kVYqaLFmEKRg,3vH8Rv37KXuUZzSHICjTnm
5mkqWDTp31aT0TIwhrV004,6UOk7DmvqlzWmo6gjhZvn6
5mkqWDTp31aT0TIwhrV004,3OhUveXjN6gDbNt7ygN8z6
1m6AmnKzpPf6oQl7uGL3Qv,1Wt63OMKtv6v2ivHuQLm2C
1m6AmnKzpPf6oQl7uGL3Qv,6UOk7DmvqlzWmo6gjhZvn6
1m6AmnKzpPf6oQl7uGL3Qv,1rpLzYzfrueWdkpcIunZQl
1S29rItvXX7MkyMHdOlh8M,6UOk7DmvqlzWmo6gjhZvn6
1S29rItvXX7MkyMHdOlh8M,1BpCQRsYuiRg1TXKR2SQe1
7jFZq5ugxsfrIksuNZp7PW,6UOk7DmvqlzWmo6gjhZvn6
7jFZq5ugxsfrIksuNZp7PW,0BtiMLqwAvO3yHcPh5BWCS
5JKh6rSf1hXRMTFiDS7bnl,6UOk7DmvqlzWmo6gjhZvn6
5JKh6rSf1hXRMTFiDS7bnl,5nd7jnne7zbsV2J5jBKNOY
0bTOAelFH4A7oVK0uFg2uB,6UOk7DmvqlzWmo6gjhZvn6
0bTOAelFH4A7oVK0uFg2uB,7IFPeV5Ew63S7Hid0AjNgK
0bTOAelFH4A7oVK0uFg2uB,3vH8Rv37KXuUZzSHICjTnm
2ScBJ8zmqNmob1hbDQqoK8,1Wt63OMKtv6v2ivHuQLm2C
2ScBJ8zmqNmob1hbDQqoK8,6UOk7DmvqlzWmo6gjhZvn6
2ScBJ8zmqNmob1hbDQqoK8,1rpLzYzfrueWdkpcIunZQl
2J2dPdHXufWDt5hv6zC6Mz,6UOk7DmvqlzWmo6gjhZvn6
2J2dPdHXufWDt5hv6zC6Mz,0I5is4tdxHhT3Ft2EzPjlB
3rPUh6vQGlzC0VTLYwEml8,6UOk7DmvqlzWmo6gjhZvn6
3rPUh6vQGlzC0VTLYwEml8,4FDj6mh458K7m9Txwyj2rt
56VtdGvDP5k5gpCmeR415w,0wr85NuJuAYZsRzP1lJgiV
56VtdGvDP5k5gpCmeR415w,6UOk7DmvqlzWmo6gjhZvn6
5x5IXAzNhZZPXu5lZKejMD,1x0ScxgiyFRQDKT4VwcLHa
5x5IXAzNhZZPXu5lZKejMD,6UOk7DmvqlzWmo6gjhZvn6
5x5IXAzNhZZPXu5lZKejMD,1HvF89QVwGlk74nQZC6MCG
7M4dcaMHqnsu3gvgB0PGDW,49CE2ffZ6Z3zeYSDauSKck
7M4dcaMHqnsu3gvgB0PGDW,6UOk7DmvqlzWmo6gjhZvn6
2e04E0vkY42WY7CXxG6kPf,1Wt63OMKtv6v2ivHuQLm2C
2e04E0vkY42WY7CXxG6kPf,6UOk7DmvqlzWmo6gjhZvn6
2e04E0vkY42WY7CXxG6kPf,1rpLzYzfrueWdkpcIunZQl
1i3OJBA89TDfWXZ6elWRN8,6UOk7DmvqlzWmo6gjhZvn6
1i3OJBA89TDfWXZ6elWRN8,7IFPeV5Ew63S7Hid0AjNgK
4nfsBDdoBr6OqwgpvpkFYG,6UOk7DmvqlzWmo6gjhZvn6
0514EsydSxK9My6vSD5QWI,6UOk7DmvqlzWmo6gjhZvn6
0514EsydSxK9My6vSD5QWI,5DzNxD4vwCDEIa20oEzB9l
1GTDdWYNvFLcSJa5t6QOM7,6UOk7DmvqlzWmo6gjhZvn6
1GTDdWYNvFLcSJa5t6QOM7,6g7nQh1zK0QGZVphaMCGWj
6B0OXcIqGDeear0NZyZDhY,6UOk7DmvqlzWmo6gjhZvn6
6B0OXcIqGDeear0NZyZDhY,7E6DrjKJieOdJKO8mbwCMO
19d7VJLXlMFy2kY71LYGyM,6UOk7DmvqlzWmo6gjhZvn6
19d7VJLXlMFy2kY71LYGyM,1Yc03TvBp08WN2oHVuvewX
10dIPcVVMyN7VcTZySoElK,6UOk7DmvqlzWmo6gjhZvn6
10dIPcVVMyN7VcTZySoElK,7tEAlsvmuaVnKQyswnonem
4eFCwpMYZE7SHq6Sr3kxxF,6UOk7DmvqlzWmo6gjhZvn6
6RejAWA7AXcb4ICP1eYRrK,1Wt63OMKtv6v2ivHuQLm2C
6RejAWA7AXcb4ICP1eYRrK,6UOk7DmvqlzWmo6gjhZvn6
6RejAWA7AXcb4ICP1eYRrK,1rpLzYzfrueWdkpcIunZQl
31lTUxk9TFvqnYfqtHk8MO,73JwGHDxXzf3LpzZTqz2GG
31lTUxk9TFvqnYfqtHk8MO,6UOk7DmvqlzWmo6gjhZvn6
3CEnwMFJ9yfGulf1bp7I5I,6UOk7DmvqlzWmo6gjhZvn6
3CEnwMFJ9yfGulf1bp7I5I,1BpCQRsYuiRg1TXKR2SQe1
39K978qTPvxIVEfmbuBWxI,6UOk7DmvqlzWmo6gjhZvn6
39K978qTPvxIVEfmbuBWxI,1CqOLQmjzVWXQTiIN5Wucs
6b407A4rFgODV4NMSZpJr9,6UOk7DmvqlzWmo6gjhZvn6
58yPFC9knf9Pv4Vu7AG2ZD,59J5BYhI2gAZ8TFJx5VCPv
58yPFC9knf9Pv4Vu7AG2ZD,4f0OXMMSxr0r8Ztx6CdpAl
58yPFC9knf9Pv4Vu7AG2ZD,6UOk7DmvqlzWmo6gjhZvn6
3ELZ2nqM9PijBWYNW6YYS6,6UOk7DmvqlzWmo6gjhZvn6
7x4WHxoiS1GwrjOTZBHWtl,6UOk7DmvqlzWmo6gjhZvn6
4DEVi2iGVPnlp71VqWEl9S,6UOk7DmvqlzWmo6gjhZvn6
2IeUWN8zqqSd87vrfQlufS,6UOk7DmvqlzWmo6gjhZvn6
2IeUWN8zqqSd87vrfQlufS,7MXzeG7zoG8pKpqKCOqcZL
6mopvAYLvqEVeWaGoSpJAz,6g7nQh1zK0QGZVphaMCGWj
6mopvAYLvqEVeWaGoSpJAz,2gZzTzeACSwFqkMroVxmnm
6mopvAYLvqEVeWaGoSpJAz,6UOk7DmvqlzWmo6gjhZvn6
3UHabn6r2ra4JQeWox5MfJ,6UOk7DmvqlzWmo6gjhZvn6
1BblKVg0y0awWhgktwkoZ8,6UOk7DmvqlzWmo6gjhZvn6
2909HKontOkSrBZNyMKBRQ,6UOk7DmvqlzWmo6gjhZvn6
6BP8yqhjdxIIWC1qrNXB6N,6UOk7DmvqlzWmo6gjhZvn6
0wsuPKqvPua0EGYjAZjx3q,1Wt63OMKtv6v2ivHuQLm2C
0wsuPKqvPua0EGYjAZjx3q,6UOk7DmvqlzWmo6gjhZvn6
7LT1ZlmIgH54ntff4MbIls,3OKg7YbOIatODzkRIbLJR4
7LT1ZlmIgH54ntff4MbIls,6UOk7DmvqlzWmo6gjhZvn6
1y0EDMYJBrZ7mDhWv6j0ux,6UOk7DmvqlzWmo6gjhZvn6
1y0EDMYJBrZ7mDhWv6j0ux,4f0OXMMSxr0r8Ztx6CdpAl
6eB0LDlMg5JhdsevLEag2l,6UOk7DmvqlzWmo6gjhZvn6
0MOUjszuEN76cfrsVo19y1,123hDJRbi4KtCdBaaKNHW6
0MOUjszuEN76cfrsVo19y1,6UOk7DmvqlzWmo6gjhZvn6
6GZ3DC43VfCDzx9HYvO8VW,6UOk7DmvqlzWmo6gjhZvn6
5s7Y6OWGnz3joSAXfAxZ5c,6UOk7DmvqlzWmo6gjhZvn6
5s7Y6OWGnz3joSAXfAxZ5c,0I5is4tdxHhT3Ft2EzPjlB
5s7Y6OWGnz3joSAXfAxZ5c,7IiCJDFJJAfD9wI8cqRS72
3rhHaD5ahAWOyOGVGVFKqk,6UOk7DmvqlzWmo6gjhZvn6
4YU4KTCIfGXA3tLGVmwzjD,5cPNMq5lKAoAKyv5kdpz9s
4YU4KTCIfGXA3tLGVmwzjD,6UOk7DmvqlzWmo6gjhZvn6
21gVLe6UEsTEiO0hOwdiLW,6UOk7DmvqlzWmo6gjhZvn6
0f9faggAwliUVvIBvb2Kni,6UOk7DmvqlzWmo6gjhZvn6
0f9faggAwliUVvIBvb2Kni,1BpCQRsYuiRg1TXKR2SQe1
5q5OixqWwqhuTKeG26fz7W,6UOk7DmvqlzWmo6gjhZvn6
5q5OixqWwqhuTKeG26fz7W,2gZzTzeACSwFqkMroVxmnm
4Q4PqPTBz1C1MwvTYeoE4l,6UOk7DmvqlzWmo6gjhZvn6
6b2OG8cWzeCjwElGA9iT86,6UOk7DmvqlzWmo6gjhZvn6
6b2OG8cWzeCjwElGA9iT86,2wgZcTOArO4znVZzjKkiOH
48sC2OVpWMEs0GmmxNGsWA,6UOk7DmvqlzWmo6gjhZvn6
7pGANbrRpHSIG73SpD7ZSv,6UOk7DmvqlzWmo6gjhZvn6
7m2qNLsqYb4D7Hms0j4v3q,6UOk7DmvqlzWmo6gjhZvn6
0mpSU3S6lTCzzJPKVmOTwW,6UOk7DmvqlzWmo6gjhZvn6
0skllwjqNV58X7NOFkf3JT,6UOk7DmvqlzWmo6gjhZvn6
4SQiYQWW5pyDEuboSZpvMU,6UOk7DmvqlzWmo6gjhZvn6
4b2a2ArdFEBdY1nxy3ty93,6UOk7DmvqlzWmo6gjhZvn6
2BZn2jASpg408M6NoaRLXZ,6UOk7DmvqlzWmo6gjhZvn6
0Bp9gSGT5Y0ZlacBN9mqSa,6UOk7DmvqlzWmo6gjhZvn6
6ZvXJZIz7TJXe3rwS8SPBD,6UOk7DmvqlzWmo6gjhZvn6
3rzRE4e8TAUrxnUv7YCOOO,6UOk7DmvqlzWmo6gjhZvn6
3rzRE4e8TAUrxnUv7YCOOO,7FrGpBVLTMWtxSdpHA1al0
73K3gyeuGm3hBsh1sCMrSx,6UOk7DmvqlzWmo6gjhZvn6
2v5KcLBqaX2FFW6rnCMlgD,6UOk7DmvqlzWmo6gjhZvn6
1U3JRklgC5ml3a2blqqYft,6UOk7DmvqlzWmo6gjhZvn6
1U3JRklgC5ml3a2blqqYft,0MBGxwmCdXdO26ojaNcT64
1U3JRklgC5ml3a2blqqYft,7FrGpBVLTMWtxSdpHA1al0
2h5OxArwFsstbaflhuzk75,6UOk7DmvqlzWmo6gjhZvn6
5nwcV6UN4eSIPSuP8KxEZm,6UOk7DmvqlzWmo6gjhZvn6
5s8Hzvrs4ZvyIEwU1Bhore,6UOk7DmvqlzWmo6gjhZvn6
0acg1NcmqtnawwjFv26fOw,6UOk7DmvqlzWmo6gjhZvn6
2S5iYadWnd6E9WjEUmGY2E,6UOk7DmvqlzWmo6gjhZvn6
4FOhDvpquIJiw36RhX9mC9,6UOk7DmvqlzWmo6gjhZvn6
5grulITkfQazQuFDiaOWwN,6UOk7DmvqlzWmo6gjhZvn6
1QBlBKnnXFFHsGpLQZycqq,6UOk7DmvqlzWmo6gjhZvn6
496K7samMqfSoyyFhMHrTw,6UOk7DmvqlzWmo6gjhZvn6
1lDkXyWTDsfGaNmUjeWmn3,6UOk7DmvqlzWmo6gjhZvn6
5KcLdkmR9xfC47oDpbPGDr,6UOk7DmvqlzWmo6gjhZvn6
4yOfxfaE7xQmSaXjfRc2Xz,1naX4fxuRaDFlj9tGfIUZk
679M14aVNDFfyMUGHR7o5J,1naX4fxuRaDFlj9tGfIUZk
679M14aVNDFfyMUGHR7o5J,6Vu1oZl4ozrU6zqdidyCMU
6gKOvFcZaVixudwxDSsfYb,1naX4fxuRaDFlj9tGfIUZk
6gKOvFcZaVixudwxDSsfYb,6kK6lCbJfPgDH6plFWQQID
6AlAzaSbnPBDn3DbT8l1M0,5ChF3i92IPZHduM7jN3dpg
6AlAzaSbnPBDn3DbT8l1M0,4RTCIP5yp2tL1AtBCq7ukj
6AlAzaSbnPBDn3DbT8l1M0,1naX4fxuRaDFlj9tGfIUZk
4zMVrfjjw1jzr5h4r0vbRT,1naX4fxuRaDFlj9tGfIUZk
4zMVrfjjw1jzr5h4r0vbRT,4EViwTsUibZWyo1K5EgrJt
6Q0rMs4HnMc6Ly2uQ28EyK,0CbeG1224FS58EUx4tPevZ
6Q0rMs4HnMc6Ly2uQ28EyK,1naX4fxuRaDFlj9tGfIUZk
6Q0rMs4HnMc6Ly2uQ28EyK,3yycPRFMwYENrpe3nw7L4k
39IKOXzpy4tr6KwcVTsIOD,1naX4fxuRaDFlj9tGfIUZk
39IKOXzpy4tr6KwcVTsIOD,7H7x1AnDoiPSwiEOXZP6Ls
6OHxdPVovfxKoCLjHhm4eP,1naX4fxuRaDFlj9tGfIUZk
6OHxdPVovfxKoCLjHhm4eP,64b1FzJV5njaX6Jcrg5ZEm
5s1TJf6zpI073x4X6mLdLR,4lWmv250WqWOnM0FKmHxiO
5s1TJf6zpI073x4X6mLdLR,4D75GcNG95ebPtNvoNVXhz
5s1TJf6zpI073x4X6mLdLR,1naX4fxuRaDFlj9tGfIUZk
5O1TXRsbBGZEqVQmdXDxv4,1naX4fxuRaDFlj9tGfIUZk
5O1TXRsbBGZEqVQmdXDxv4,11ESC6KI0jpdML0CijeROt
23hOoBU4NwyLAQCk34FRI1,1naX4fxuRaDFlj9tGfIUZk
41JfN5cDxWW7iua9p3jDoO,3Bd1phrOZJuCev9U0bzdtA
41JfN5cDxWW7iua9p3jDoO,1naX4fxuRaDFlj9tGfIUZk
41JfN5cDxWW7iua9p3jDoO,45mQUJrPyctvf2IhkVE0ym
487dHXwyOshmaqMKfEHw11,1naX4fxuRaDFlj9tGfIUZk
1zORMP1Wh6MrwsSS0aT4h3,1naX4fxuRaDFlj9tGfIUZk
1zORMP1Wh6MrwsSS0aT4h3,2Zvo5BEkHyaHD1zk180kMz
0JX5GRopX8B9XS6kDDRlkn,1naX4fxuRaDFlj9tGfIUZk
0JX5GRopX8B9XS6kDDRlkn,6kK6lCbJfPgDH6plFWQQID
4llaoUfaRbnuiMfnD3VvTi,1naX4fxuRaDFlj9tGfIUZk
2z4RpZGaJLwbgI9ukXzjwu,37awA8DFCAnCCL7aqYbDnD
2z4RpZGaJLwbgI9ukXzjwu,1naX4fxuRaDFlj9tGfIUZk
2z4RpZGaJLwbgI9ukXzjwu,6kK6lCbJfPgDH6plFWQQID
2mwXDxulk4zGeYGJAp2zf8,1naX4fxuRaDFlj9tGfIUZk
2mwXDxulk4zGeYGJAp2zf8,2m5uCiZcpQ50tXsJrThFoM
5cwZYP23gfxuFuAwcCqMVL,37awA8DFCAnCCL7aqYbDnD
5cwZYP23gfxuFuAwcCqMVL,1naX4fxuRaDFlj9tGfIUZk
67k7o4GTGe6BawRgKB1D3g,1naX4fxuRaDFlj9tGfIUZk
501jnJu5hd2I84JoNMetyH,6BrvowZBreEkXzJQMpL174
501jnJu5hd2I84JoNMetyH,1naX4fxuRaDFlj9tGfIUZk
7rqVr1SmVt4B6lwI9hSzq7,1naX4fxuRaDFlj9tGfIUZk
7rqVr1SmVt4B6lwI9hSzq7,18006kpQI473m1ICcpimQ9
7rqVr1SmVt4B6lwI9hSzq7,53b5NwFZLCZySuNmbRvR0l
1KIFcZGIYv3s2YG0c1smfB,7jp5R1aY7kmwBYX3jIu9yk
1KIFcZGIYv3s2YG0c1smfB,1naX4fxuRaDFlj9tGfIUZk
1KIFcZGIYv3s2YG0c1smfB,76raIy8boaM9sf9gMGXGJ5
6ayNzQDLeSQ3CDJGMP3ig5,37awA8DFCAnCCL7aqYbDnD
6ayNzQDLeSQ3CDJGMP3ig5,1naX4fxuRaDFlj9tGfIUZk
48gjcJd24Bp7tZ2QChRZzp,1naX4fxuRaDFlj9tGfIUZk
0lG41zIdeuFGilFMwEYqfV,1naX4fxuRaDFlj9tGfIUZk
0lG41zIdeuFGilFMwEYqfV,5gdYdbKxGw2Mq25TfsmH6q
2jpzzVpIQvwvjdZWMpLvL7,1naX4fxuRaDFlj9tGfIUZk
2jpzzVpIQvwvjdZWMpLvL7,6xQvQwZQQuq9R3TdPNbcR8
21YQzB6c6BhcmNF3jAoBhK,0CbeG1224FS58EUx4tPevZ
